,offsetCorrelationTime,genSolsTime,batchCalcTime,afterRemoveAndDeleteTime,bestSolMatrix,nRemoved,nAdded,meanOverTime,sdOverTime
179,0.0008519000839442015,0.030024999985471368,0.001664099982008338,0.00039439997635781765,3323.0,4.715203481810087e+180,20.0,3849.0849999999964,531.2838495569013
180,0.0012602000497281551,0.028220700100064278,0.0017413999885320663,0.0003744999412447214,3323.0,4.729132979571083e-120,20.0,3831.0599999999945,554.5235405508043
181,0.0008471000473946333,0.029597100103273988,0.0017022998072206974,0.0003988000098615885,3323.0,2.441241687328315e+198,20.0,3868.1049999999927,569.1178313846794
182,0.0008491999469697475,0.027889899909496307,0.0016755000688135624,0.0011008000001311302,3323.0,1.8906398079147874e+219,20.0,3851.429999999993,573.3975067307148
183,0.0009997999295592308,0.027385800145566463,0.001643399940803647,0.0003551999107003212,3323.0,2.334355855309544e+251,20.0,3798.304999999995,593.8948708315293
184,0.0008688000962138176,0.026969899889081717,0.0017186000477522612,0.00035930005833506584,3323.0,2.8653072762594744e+161,20.0,3770.999999999993,571.8217056259749
185,0.0007817000150680542,0.02738989982753992,0.0017743001226335764,0.00038199988193809986,3323.0,4.0492382591263246e-109,20.0,3855.9049999999907,606.706300445282
186,0.000874500023201108,0.028020299971103668,0.0016795000992715359,0.0003565000370144844,3323.0,6.01347001699904e-154,20.0,3800.1499999999905,568.0978151031728
187,0.0007943001110106707,0.02686610003001988,0.0016995000187307596,0.0003886998165398836,3323.0,4.2695413460373085e+257,20.0,3788.414999999992,562.1409992163882
188,0.0010400000028312206,0.0285137000028044,0.0017145001329481602,0.0003712000325322151,3323.0,6.963122566161724e-77,20.0,3901.744999999994,617.802977392471
189,0.0007633001077920198,0.026260199956595898,0.0017446000128984451,0.0003682998940348625,3323.0,6.013470016999068e-154,20.0,3871.7899999999895,581.0652699353144
190,0.0009455999825149775,0.027353900019079447,0.0016966999974101782,0.0003736999351531267,3323.0,6.013345186867697e-154,20.0,3818.2749999999915,583.8657248032282
191,0.0009643998928368092,0.028247900074347854,0.001613199943676591,0.000354900024831295,3323.0,6.013470017004834e-154,20.0,3834.1199999999917,634.2570138555826
192,0.0007975001353770494,0.025715499883517623,0.0016298999544233084,0.00036150007508695126,3323.0,2.4418511011395588e-154,20.0,3846.53999999999,596.461813362767
193,0.001010499894618988,0.02751370007172227,0.0016502998769283295,0.0003500001039355993,3323.0,2.1102357475e-312,20.0,3822.649999999992,583.151266482377
194,0.0010534999892115593,0.027585200034081936,0.0017236999701708555,0.00037679984234273434,3323.0,1.3336035247002625e+241,20.0,3799.734999999992,584.5207370145218
195,0.000887800008058548,0.026286600157618523,0.001660199835896492,0.00035930005833506584,3323.0,5.51082306914417e-310,20.0,3806.829999999993,559.8369853135819
196,0.0010597000364214182,0.027658900013193488,0.0016991000156849623,0.0003595000598579645,3323.0,-7.631236556699896e-167,20.0,3813.944999999995,534.4584503962873
197,0.0010384998749941587,0.027932000113651156,0.0016778998542577028,0.0003500001039355993,3323.0,2.17388521929e-312,20.0,3815.629999999993,554.195067034163
198,0.0009963999036699533,0.027388800168409944,0.0016890999395400286,0.000349600100889802,3323.0,2.9745595634271335e+242,20.0,3812.3949999999945,560.412931863639
199,0.0010786999482661486,0.028861199971288443,0.001766500063240528,0.00041019986383616924,3323.0,4.14602305768947e-186,20.0,3784.929999999992,557.4035354435777
